name;growthRate;region;district;archived;externalID
Löbejün;0;Sachsen-Anhalt;LK Saalekreis;0;15088215
Lieskau b. Halle, Saale;0;Sachsen-Anhalt;LK Saalekreis;0;15088210
Leuna, St;0;Sachsen-Anhalt;LK Saalekreis;0;15088205
Langenbogen;0;Sachsen-Anhalt;LK Saalekreis;0;15088200
Landsberg, St;0;Sachsen-Anhalt;LK Saalekreis;0;15088195
Kütten;0;Sachsen-Anhalt;LK Saalekreis;0;15088190
Krosigk;0;Sachsen-Anhalt;LK Saalekreis;0;15088180
Kreypau;0;Sachsen-Anhalt;LK Saalekreis;0;15088175
Kötzschau;0;Sachsen-Anhalt;LK Saalekreis;0;15088170
Kötschlitz;0;Sachsen-Anhalt;LK Saalekreis;0;15088165
Kloschwitz;0;Sachsen-Anhalt;LK Saalekreis;0;15088160
Kabelsketal;0;Sachsen-Anhalt;LK Saalekreis;0;15088150
Horburg-Maßlau;0;Sachsen-Anhalt;LK Saalekreis;0;15088145
Höhnstedt;0;Sachsen-Anhalt;LK Saalekreis;0;15088140
Hohenthurm;0;Sachsen-Anhalt;LK Saalekreis;0;15088135
Günthersdorf b. Merseburg;0;Sachsen-Anhalt;LK Saalekreis;0;15088130
Götschetal;0;Sachsen-Anhalt;LK Saalekreis;0;15088125
Gimritz;0;Sachsen-Anhalt;LK Saalekreis;0;15088120
Geusa;0;Sachsen-Anhalt;LK Saalekreis;0;15088115
Friedensdorf;0;Sachsen-Anhalt;LK Saalekreis;0;15088110
Fienstedt;0;Sachsen-Anhalt;LK Saalekreis;0;15088105
Farnstädt;0;Sachsen-Anhalt;LK Saalekreis;0;15088100
Esperstedt b. Querfurt;0;Sachsen-Anhalt;LK Saalekreis;0;15088095
Dornstedt;0;Sachsen-Anhalt;LK Saalekreis;0;15088085
Domnitz;0;Sachsen-Anhalt;LK Saalekreis;0;15088080
Döblitz;0;Sachsen-Anhalt;LK Saalekreis;0;15088075
Braunsbedra, St;0;Sachsen-Anhalt;LK Saalekreis;0;15088065
Braschwitz;0;Sachsen-Anhalt;LK Saalekreis;0;15088060
Brachwitz b. Halle, Saale;0;Sachsen-Anhalt;LK Saalekreis;0;15088055
Brachstedt;0;Sachsen-Anhalt;LK Saalekreis;0;15088050
Beuna (Geiseltal);0;Sachsen-Anhalt;LK Saalekreis;0;15088045
Bennstedt;0;Sachsen-Anhalt;LK Saalekreis;0;15088040
Beesenstedt;0;Sachsen-Anhalt;LK Saalekreis;0;15088035
Barnstädt;0;Sachsen-Anhalt;LK Saalekreis;0;15088030
Bad Lauchstädt, Goethestadt;0;Sachsen-Anhalt;LK Saalekreis;0;15088025
Bad Dürrenberg, St;0;Sachsen-Anhalt;LK Saalekreis;0;15088020
Angersdorf;0;Sachsen-Anhalt;LK Saalekreis;0;15088015
Alberstedt;0;Sachsen-Anhalt;LK Saalekreis;0;15088010
Albersroda;0;Sachsen-Anhalt;LK Saalekreis;0;15088005
Zabenstedt;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087490
Wolferstedt;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087485
Winkel;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087475
Wimmelburg;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087470
Wiederstedt;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087465
Wickerode;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087460
Welfesholz;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087455
Welbsleben;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087450
Wansleben am See;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087445
Wallhausen;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087440
Walbeck b. Hettstedt, Sachs-Anh;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087435
Ulzigerode;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087430
Uftrungen;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087425
Tilleda (Kyffhäuser);0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087420
Sylda;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087415
Südharz;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087412
Stolberg (Harz);0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087410
Stedten;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087405
Stangerode;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087400
Sotterhausen;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087395
Siersleben;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087390
Seegebiet Mansfelder Land;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087386
Seeburg b. Lutherstadt Eisleben;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087385
Schwenda;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087380
Schmalzerode;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087375
Sangerhausen, St;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087370
Sandersleben (Anhalt);0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087365
Rottleberode;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087360
Rottelsdorf;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087355
Roßla;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087350
Röblingen am See;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087345
Ritzgerode;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087340
Ritterode;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087335
Riethnordhausen b. Sangerhausen;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087330
Questenberg;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087325
Quenstedt;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087320
Pölsfeld;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087315
Osterhausen;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087310
Nienstedt;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087305
Niederröblingen (Helme);0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087300
Neehausen;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087295
Molmerswende;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087290
Mittelhausen;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087285
Martinsrieth;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087280
Mansfeld, St;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087275
Lüttchendorf;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087270
Liedersdorf;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087265
Klostermansfeld;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087260
Kleinleinungen;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087255
Kelbra (Kyffhäuser), St;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087250
Katharinenrieth;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087245
Ihlewitz;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087240
Hübitz;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087235
Hornburg b. Lutherstadt Eisleben;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087230
Holdenstedt;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087225
Hettstedt, St;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087220
Hermerode;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087215
Hergisdorf;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087210
Helbra;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087205
Heiligenthal;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087200
Hedersleben b. Lutherstadt Eisleben;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087195
Hayn (Harz);0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087190
Harkerode;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087185
Hainrode;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087180
Hackpfüffel;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087175
Greifenhagen;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087170
Gerbstedt, St;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087165
Friesdorf;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087160
Friedeburgerhütte;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087155
Friedeburg (Saale);0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087150
Freist;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087145
Erdeborn;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087140
Emseloh;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087135
Eisleben, Lutherstadt;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087130
Edersleben;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087125
Drebsdorf;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087120
Dietersdorf b. Roßla;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087115
Dederstedt;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087110
Burgsdorf;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087105
Brücken-Hackpfüffel;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087101
Brücken (Helme);0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087100
Breitungen;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087095
Breitenstein;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087090
Braunschwende;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087085
Bräunrode;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087080
Bornstedt;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087075
Blankenheim;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087070
Bischofrode;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087065
Beyernaumburg;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087060
Berga;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087055
Bennungen;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087050
Benndorf;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087045
Augsdorf;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087040
Aseleben;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087035
Arnstein, St;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087031
Arnstedt;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087030
Amsdorf;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087025
Alterode;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087020
Allstedt, St;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087015
Ahlsdorf;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087010
Abberode;0;Sachsen-Anhalt;LK Mansfeld-Südharz;0;15087005
Zeddenick;0;Sachsen-Anhalt;LK Jerichower Land;0;15086265
Zabakuck;0;Sachsen-Anhalt;LK Jerichower Land;0;15086260
Wüstenjerichow;0;Sachsen-Anhalt;LK Jerichower Land;0;15086255
Wulkow;0;Sachsen-Anhalt;LK Jerichower Land;0;15086250
Woltersdorf b. Magdeburg;0;Sachsen-Anhalt;LK Jerichower Land;0;15086245
Wallwitz;0;Sachsen-Anhalt;LK Jerichower Land;0;15086240
Tucheim;0;Sachsen-Anhalt;LK Jerichower Land;0;15086235
Tryppehna;0;Sachsen-Anhalt;LK Jerichower Land;0;15086230
Stresow;0;Sachsen-Anhalt;LK Jerichower Land;0;15086220
Schweinitz;0;Sachsen-Anhalt;LK Jerichower Land;0;15086215
Schopsdorf;0;Sachsen-Anhalt;LK Jerichower Land;0;15086210
Schlagenthin;0;Sachsen-Anhalt;LK Jerichower Land;0;15086205
Schermen;0;Sachsen-Anhalt;LK Jerichower Land;0;15086200
Roßdorf b. Jeßnitz, Anh;0;Sachsen-Anhalt;LK Jerichower Land;0;15086195
Rosian;0;Sachsen-Anhalt;LK Jerichower Land;0;15086190
Rietzel;0;Sachsen-Anhalt;LK Jerichower Land;0;15086185
Reesen;0;Sachsen-Anhalt;LK Jerichower Land;0;15086180
Reesdorf b. Burg b. Magdeburg;0;Sachsen-Anhalt;LK Jerichower Land;0;15086175
Redekin;0;Sachsen-Anhalt;LK Jerichower Land;0;15086170
Pietzpuhl;0;Sachsen-Anhalt;LK Jerichower Land;0;15086160
Paplitz b. Genthin;0;Sachsen-Anhalt;LK Jerichower Land;0;15086155
Nielebock;0;Sachsen-Anhalt;LK Jerichower Land;0;15086150
Möser;0;Sachsen-Anhalt;LK Jerichower Land;0;15086145
Möckern, St;0;Sachsen-Anhalt;LK Jerichower Land;0;15086140
Magdeburgerforth;0;Sachsen-Anhalt;LK Jerichower Land;0;15086135
Lübs b. Zerbst;0;Sachsen-Anhalt;LK Jerichower Land;0;15086130
Lostau;0;Sachsen-Anhalt;LK Jerichower Land;0;15086125
Loburg;0;Sachsen-Anhalt;LK Jerichower Land;0;15086120
Küsel;0;Sachsen-Anhalt;LK Jerichower Land;0;15086115
Krüssau;0;Sachsen-Anhalt;LK Jerichower Land;0;15086110
Körbelitz;0;Sachsen-Anhalt;LK Jerichower Land;0;15086105
Königsborn;0;Sachsen-Anhalt;LK Jerichower Land;0;15086100
Klitsche;0;Sachsen-Anhalt;LK Jerichower Land;0;15086095
Karow b. Genthin;0;Sachsen-Anhalt;LK Jerichower Land;0;15086090
Kade;0;Sachsen-Anhalt;LK Jerichower Land;0;15086085
Jerichow, St;0;Sachsen-Anhalt;LK Jerichower Land;0;15086080
Hohenwarthe;0;Sachsen-Anhalt;LK Jerichower Land;0;15086075
Hobeck;0;Sachsen-Anhalt;LK Jerichower Land;0;15086070
Gübs;0;Sachsen-Anhalt;LK Jerichower Land;0;15086065
Grabow;0;Sachsen-Anhalt;LK Jerichower Land;0;15086060
Gommern, St;0;Sachsen-Anhalt;LK Jerichower Land;0;15086055
Gladau;0;Sachsen-Anhalt;LK Jerichower Land;0;15086050
Gerwisch;0;Sachsen-Anhalt;LK Jerichower Land;0;15086045
Genthin;0;Sachsen-Anhalt;LK Jerichower Land;0;15086040
Elbe-Parey;0;Sachsen-Anhalt;LK Jerichower Land;0;15086035
Drewitz b. Burg b. Magdeburg;0;Sachsen-Anhalt;LK Jerichower Land;0;15086030
Dörnitz;0;Sachsen-Anhalt;LK Jerichower Land;0;15086025
Demsin;0;Sachsen-Anhalt;LK Jerichower Land;0;15086020
Burg, St;0;Sachsen-Anhalt;LK Jerichower Land;0;15086015
Brettin;0;Sachsen-Anhalt;LK Jerichower Land;0;15086010
Biederitz;0;Sachsen-Anhalt;LK Jerichower Land;0;15086005
Wülperode;0;Sachsen-Anhalt;LK Harz;0;15085385
Wienrode;0;Sachsen-Anhalt;LK Harz;0;15085380
Westerhausen;0;Sachsen-Anhalt;LK Harz;0;15085375
Wernigerode, St;0;Sachsen-Anhalt;LK Harz;0;15085370
Wegeleben, St;0;Sachsen-Anhalt;LK Harz;0;15085365
Wedderstedt;0;Sachsen-Anhalt;LK Harz;0;15085360
Weddersleben;0;Sachsen-Anhalt;LK Harz;0;15085355
Wasserleben;0;Sachsen-Anhalt;LK Harz;0;15085350
Veckenstedt;0;Sachsen-Anhalt;LK Harz;0;15085345
Treseburg;0;Sachsen-Anhalt;LK Harz;0;15085340
Timmenrode;0;Sachsen-Anhalt;LK Harz;0;15085335
Thale, St;0;Sachsen-Anhalt;LK Harz;0;15085330
Tanne;0;Sachsen-Anhalt;LK Harz;0;15085325
Ströbeck;0;Sachsen-Anhalt;LK Harz;0;15085320
Straßberg b. Quedlinburg;0;Sachsen-Anhalt;LK Harz;0;15085315
Stiege;0;Sachsen-Anhalt;LK Harz;0;15085310
Stecklenberg;0;Sachsen-Anhalt;LK Harz;0;15085305
Stapelburg;0;Sachsen-Anhalt;LK Harz;0;15085300
Sorge;0;Sachsen-Anhalt;LK Harz;0;15085295
Siptenfelde;0;Sachsen-Anhalt;LK Harz;0;15085290
Selke-Aue;0;Sachsen-Anhalt;LK Harz;0;15085287
Schwanebeck, St;0;Sachsen-Anhalt;LK Harz;0;15085285
Schmatzfeld;0;Sachsen-Anhalt;LK Harz;0;15085280
Schierke;0;Sachsen-Anhalt;LK Harz;0;15085275
Schielo;0;Sachsen-Anhalt;LK Harz;0;15085270
Schauen;0;Sachsen-Anhalt;LK Harz;0;15085265
Sargstedt;0;Sachsen-Anhalt;LK Harz;0;15085260
Rieder;0;Sachsen-Anhalt;LK Harz;0;15085255
Rhoden;0;Sachsen-Anhalt;LK Harz;0;15085250
Reddeber;0;Sachsen-Anhalt;LK Harz;0;15085245
Radisleben;0;Sachsen-Anhalt;LK Harz;0;15085240
Quedlinburg, St;0;Sachsen-Anhalt;LK Harz;0;15085235
Osterwieck, St;0;Sachsen-Anhalt;LK Harz;0;15085230
Oberharz am Brocken, St;0;Sachsen-Anhalt;LK Harz;0;15085228
Nordharz;0;Sachsen-Anhalt;LK Harz;0;15085227
Nienhagen b. Oschersleben;0;Sachsen-Anhalt;LK Harz;0;15085225
Neudorf;0;Sachsen-Anhalt;LK Harz;0;15085220
Neinstedt;0;Sachsen-Anhalt;LK Harz;0;15085215
Lüttgenrode;0;Sachsen-Anhalt;LK Harz;0;15085210
Langenstein;0;Sachsen-Anhalt;LK Harz;0;15085205
Langeln, Harz;0;Sachsen-Anhalt;LK Harz;0;15085200
Königerode;0;Sachsen-Anhalt;LK Harz;0;15085195
Ilsenburg (Harz), St;0;Sachsen-Anhalt;LK Harz;0;15085190
Huy;0;Sachsen-Anhalt;LK Harz;0;15085185
Hüttenrode;0;Sachsen-Anhalt;LK Harz;0;15085180
Heudeber;0;Sachsen-Anhalt;LK Harz;0;15085175
Heteborn;0;Sachsen-Anhalt;LK Harz;0;15085170
Heimburg;0;Sachsen-Anhalt;LK Harz;0;15085165
Hedersleben;0;Sachsen-Anhalt;LK Harz;0;15085160
Hausneindorf;0;Sachsen-Anhalt;LK Harz;0;15085155
Hasselfelde;0;Sachsen-Anhalt;LK Harz;0;15085150
Harzgerode, St;0;Sachsen-Anhalt;LK Harz;0;15085145
Harsleben;0;Sachsen-Anhalt;LK Harz;0;15085140
Halberstadt, St;0;Sachsen-Anhalt;LK Harz;0;15085135
Güntersberge;0;Sachsen-Anhalt;LK Harz;0;15085130
Groß Quenstedt;0;Sachsen-Anhalt;LK Harz;0;15085125
Gernrode, Harz;0;Sachsen-Anhalt;LK Harz;0;15085120
Friedrichsbrunn;0;Sachsen-Anhalt;LK Harz;0;15085115
Falkenstein/Harz, St;0;Sachsen-Anhalt;LK Harz;0;15085110
Elend;0;Sachsen-Anhalt;LK Harz;0;15085105
Elbingerode (Harz);0;Sachsen-Anhalt;LK Harz;0;15085100
Drübeck;0;Sachsen-Anhalt;LK Harz;0;15085095
Ditfurt;0;Sachsen-Anhalt;LK Harz;0;15085090
Derenburg;0;Sachsen-Anhalt;LK Harz;0;15085085
Darlingerode;0;Sachsen-Anhalt;LK Harz;0;15085080
Danstedt;0;Sachsen-Anhalt;LK Harz;0;15085075
Dankerode;0;Sachsen-Anhalt;LK Harz;0;15085070
Cattenstedt;0;Sachsen-Anhalt;LK Harz;0;15085065
Bühne;0;Sachsen-Anhalt;LK Harz;0;15085060
Blankenburg (Harz), St;0;Sachsen-Anhalt;LK Harz;0;15085055
Berßel;0;Sachsen-Anhalt;LK Harz;0;15085050
Benneckenstein (Harz);0;Sachsen-Anhalt;LK Harz;0;15085045
Ballenstedt, St;0;Sachsen-Anhalt;LK Harz;0;15085040
Bad Suderode;0;Sachsen-Anhalt;LK Harz;0;15085035
Aue-Fallstein;0;Sachsen-Anhalt;LK Harz;0;15085030
Athenstedt;0;Sachsen-Anhalt;LK Harz;0;15085025
Aspenstedt;0;Sachsen-Anhalt;LK Harz;0;15085020
Altenbrak;0;Sachsen-Anhalt;LK Harz;0;15085015
Allrode;0;Sachsen-Anhalt;LK Harz;0;15085010
Abbenrode;0;Sachsen-Anhalt;LK Harz;0;15085005
Zorbau;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084600
Zeuchfeld;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084595
Zeitz, St;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084590
Würchwitz;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084585
Wohlmirstedt;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084580
Wittgendorf b. Zeitz;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084575
Wischroda;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084570
Wetterzeube;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084565
Wethau;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084560
Wengelsdorf;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084555
Weißenfels, St;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084550
Weißenborn b. Droyßig;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084545
Weischütz;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084540
Wangen b. Naumburg, Saale;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084535
Waldau;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084530
Utenbach;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084525
Unterkaka;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084520
Uichteritz;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084515
Tromsdorf;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084510
Trebnitz b. Weißenfels;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084505
Theißen;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084500
Thalwinkel;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084495
Teuchern, St;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084490
Taugwitz;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084485
Taucha b. Weißenfels;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084480
Tagewerben;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084475
Stößen, St;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084470
Storkau;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084465
Steinburg b. Naumburg, Saale;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084460
Starsiedel;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084455
Sössen;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084450
Schönburg;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084445
Schnaudertal;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084442
Schleberoda;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084440
Schkortleben;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084435
Schellbach;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084430
Saubach;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084425
Röcken;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084420
Rippach;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084415
Reinsdorf b. Naumburg, Saale;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084410
Reichardtswerben;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084405
Prittitz;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084400
Prießnitz;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084395
Pretzsch;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084390
Poserna;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084385
Pödelist;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084380
Osterfeld, St;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084375
Nonnewitz;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084370
Nessa;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084365
Nebra (Unstrut), St;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084360
Naumburg (Saale), St;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084355
Muschwitz;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084350
Möllern;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084345
Molauer Land;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084341
Molau;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084340
Mertendorf;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084335
Memleben;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084330
Markwerben;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084320
Lützen, St;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084315
Luckenau;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084310
Lossa;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084305
Löbitz;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084300
Leißling;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084295
Leislau;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084290
Laucha an der Unstrut, St;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084285
Lanitz-Hassel-Tal;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084282
Langendorf b. Weißenfels;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084280
Kretzschau;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084275
Krauschwitz b. Weißenfels;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084270
Klosterhäseler;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084265
Kirchscheidungen;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084260
Kayna;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084255
Karsdorf;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084250
Kaiserpfalz;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084246
Kahlwinkel;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084245
Janisroda;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084240
Hohenmölsen, St;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084235
Hirschroda;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084230
Heuckewalde;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084225
Herrengosserstedt;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084220
Heidegrund;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084215
Haynsburg;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084210
Gutenborn;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084207
Größnitz;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084205
Großkorbetha;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084200
Großgörschen;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084195
Gröbitz b. Weißenfels;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084190
Gröben;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084185
Granschütz;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084180
Grana;0;Sachsen-Anhalt;LK Burgenlandkreis;0;15084175
